2	12	9	6	4	0.544951236	0.950033941	0.405082705	-442.9512886	-40.7112886	0.455048764	0.090145864
5	11	5	8	6	0.544323962	0.950540211	0.406216249	-2.044462742	392.7555373	0.455676038	0.088881238
3	15	3	3	15	0.544148839	0.950984083	0.406835243	-153.8893619	576.1906381	0.455851161	0.088528229
2	2	3	8	14	0.543852214	0.952675103	0.408822889	-214.8674352	893.9325648	0.456147786	0.087930348
1	3	5	6	14	0.543731988	0.951557262	0.407825274	315.0611445	1710.661145	0.456268012	0.087688036
4	7	5	6	6	0.543689332	0.955171144	0.411481813	114.0817291	561.0217291	0.456310668	0.087602067
5	2	7	4	4	0.543475008	0.952146485	0.408671477	-16.07277069	36.48722931	0.456524992	0.087170138
2	9	2	4	8	0.542996601	0.954774265	0.411777664	127.3189049	621.0589049	0.457003399	0.086206117
3	8	8	2	9	0.542828563	0.951451914	0.408623351	228.9147797	433.1547797	0.457171437	0.085867546
1	2	2	11	16	0.542063604	0.952691533	0.410627929	-1101.415249	2084.984751	0.457936396	0.084326523
1	2	2	7	16	0.541956812	0.954090861	0.412134049	-1693.360346	514.1596542	0.458043188	0.084111419
5	6	9	8	10	0.541283921	0.95278013	0.411496208	-222.6043639	229.3956361	0.458716079	0.082756248
1	2	4	10	6	0.540811647	0.951442808	0.410631161	-1917.169568	-644.5295677	0.459188353	0.081805291
2	7	2	4	3	0.540742345	0.951862242	0.411119897	-195.2887279	-38.76872787	0.459257655	0.081665757
1	9	3	2	4	0.540732362	0.951568471	0.410836108	-47.49925072	12.82074928	0.459267638	0.081645659
4	2	16	6	2	0.540372126	0.951228055	0.410855929	63.07555373	151.7355537	0.459627874	0.080920416
5	11	3	6	10	0.539658034	0.950343102	0.410685067	76.06699053	842.1469905	0.460341966	0.079483026
2	9	2	4	3	0.538202916	0.951455663	0.413252747	21.12671881	160.5267188	0.461797084	0.076555037
5	8	6	6	6	0.537767882	0.950364299	0.412596416	-46.35792507	121.6420749	0.462232118	0.075679919
1	2	10	3	4	0.537356808	0.95276249	0.415405682	16.89874022	164.4587402	0.462643192	0.074853104
4	8	15	6	2	0.537215859	0.952855734	0.415639876	45.06125978	132.4212598	0.462784141	0.074569628
2	2	3	10	2	0.53707315	0.951487543	0.414414393	-366.4134376	-86.35343763	0.46292685	0.074282627
2	13	6	6	2	0.536707681	0.952452931	0.41574525	-67.80027172	10.03972828	0.463292319	0.073547689
1	2	2	17	10	0.536491425	0.950611226	0.414119802	-6038.683244	-2686.803244	0.463508575	0.073112846
2	6	6	6	7	0.536432429	0.952390613	0.415958184	-868.1241663	-173.1241663	0.463567571	0.072994225
2	7	3	4	12	0.536297323	0.950248604	0.413951281	-786.7079539	-241.1079539	0.463702677	0.072722575
5	5	9	10	10	0.5362408	0.952424378	0.416183578	-238.2197777	324.1002223	0.4637592	0.072608931
2	9	2	4	9	0.536197735	0.951854858	0.415657123	167.0057308	687.5657308	0.463802265	0.072522347
5	6	3	10	16	0.53575551	0.952131632	0.416376122	136.1073775	1528.407378	0.46424449	0.071633293
1	8	15	11	4	0.53564815	0.950605047	0.414956897	-580.2691149	75.19088514	0.46435185	0.071417473
4	2	2	12	4	0.53563575	0.95082602	0.415190271	582.8456896	1359.22569	0.46436425	0.071392546
4	10	9	6	3	0.535140045	0.953366475	0.41822643	328.6937999	509.6537999	0.464859955	0.070396145
3	11	7	5	6	0.534649699	0.951627826	0.416978128	295.3433512	673.6233512	0.465350301	0.069410653
5	12	5	6	6	0.534614265	0.951795952	0.417181687	7.627558666	270.0875587	0.465385735	0.069339445
2	3	6	6	7	0.534599222	0.950769303	0.416170081	36.4280774	613.7880774	0.465400778	0.069309212
2	5	2	6	17	0.533912384	0.950257706	0.416345323	-1562.078617	-507.6186167	0.466087616	0.067929058
1	12	11	4	6	0.533686783	0.952913866	0.419227083	70.52918897	398.769189	0.466313217	0.067475785
1	2	11	3	4	0.533614733	0.952260552	0.418645819	22.80144092	168.0014409	0.466385267	0.067331029
1	13	10	6	4	0.533283599	0.951323029	0.41803943	27.61589131	298.6558913	0.466716401	0.066665784
3	5	5	8	6	0.532811963	0.951816344	0.419004382	727.5469494	1120.666949	0.467188037	0.065718373
3	13	2	6	15	0.532221573	0.951026014	0.41880444	-307.6972746	1368.662725	0.467778427	0.064532579
4	4	14	9	4	0.531558618	0.950160016	0.418601398	424.6324166	873.3924166	0.468441382	0.063201252
3	12	7	3	6	0.531538663	0.950850103	0.41931144	150.0271881	336.7071881	0.468461337	0.063161183
1	4	9	7	4	0.530874773	0.9509407	0.420065927	73.27351173	504.3135117	0.469125227	0.06182821
5	8	7	4	4	0.530159745	0.954103607	0.423943862	-27.40122684	11.65877316	0.469840255	0.060392805
5	5	3	12	16	0.529960759	0.952668823	0.422708064	24.37521614	1723.575216	0.470039241	0.059993391
3	9	3	3	6	0.529871528	0.95305307	0.423181543	286.1142445	436.5942445	0.470128472	0.059814287
3	4	4	10	6	0.529846467	0.950647328	0.42080086	986.1548456	1433.274846	0.470153533	0.059763987
5	3	9	14	4	0.529789475	0.95142746	0.421637984	-116.3384191	129.6215809	0.470210525	0.059649596
4	9	2	6	2	0.528823933	0.954921038	0.426097106	92.84158913	181.7615891	0.471176067	0.057711853
5	4	9	12	4	0.528690932	0.950124337	0.421433405	-90.22129271	86.65870729	0.471309068	0.057444969
4	3	2	9	7	0.528598728	0.953206233	0.424607505	1599.213709	2364.133709	0.471401272	0.057259954
5	6	9	8	4	0.528161335	0.957841397	0.429680062	-73.16755867	51.23244133	0.471838665	0.056382341
5	2	2	16	12	0.527824359	0.950055315	0.422230956	-689.9962371	505.2637629	0.472175641	0.05570627
3	5	2	2	15	0.527607111	0.950791563	0.423184452	-101.4488678	240.9711322	0.472392889	0.055270434
5	13	9	6	10	0.527214625	0.953078501	0.425863876	-208.1599671	130.2400329	0.472785375	0.054483095
2	11	5	8	7	0.527139823	0.956058519	0.428918696	-827.1579662	24.60203376	0.472860177	0.054333049
5	2	11	16	8	0.52624272	0.951268276	0.425025557	-241.7468917	460.6531083	0.47375728	0.052533714
2	2	4	6	15	0.526129705	0.952558239	0.426428534	120.5682174	925.7682174	0.473870295	0.052307063
5	2	6	4	6	0.525587789	0.955841371	0.430253582	-30.09066282	68.90933718	0.474412211	0.051220324
3	2	9	6	6	0.524774204	0.952832714	0.42805851	529.3212021	955.2412021	0.475225796	0.049589016
5	6	7	6	8	0.524684241	0.951997175	0.427312934	-753.5564759	-49.41647592	0.475315759	0.049408648
3	11	13	6	6	0.524675599	0.950419948	0.425744349	469.4062248	1022.046225	0.475324401	0.049391322
2	5	4	12	2	0.524594876	0.951008867	0.426413991	19.46748456	228.4474846	0.475405124	0.049229483
2	14	6	4	4	0.524446311	0.952279066	0.427832755	-78.73030054	19.00969946	0.475553689	0.048931636
3	2	10	11	6	0.524416977	0.95151231	0.427095334	1136.78359	1912.06359	0.475583023	0.048872828
1	9	2	2	6	0.524119425	0.951961145	0.427841719	-89.3286126	42.2713874	0.475880575	0.04827632
2	10	17	8	2	0.524076101	0.953885534	0.429809433	-69.5211198	65.8588802	0.475923899	0.048189469
3	11	3	8	15	0.523660434	0.951160623	0.427500189	-53.12192672	2279.838073	0.476339566	0.047356236
5	5	3	10	4	0.523435939	0.951483547	0.428047608	-56.00732812	102.3326719	0.476564061	0.04690625
1	9	4	10	6	0.523240736	0.95085542	0.427614684	-2118.412565	-539.2525648	0.476759264	0.04651499
4	5	5	6	5	0.52323387	0.950754829	0.427520959	646.8625113	943.2625113	0.47676613	0.046501229
1	9	9	10	10	0.523221009	0.952790017	0.429569008	462.1489914	2653.648991	0.476778991	0.046475452
4	5	5	6	3	0.523174103	0.950401408	0.427227305	293.8468506	471.6868506	0.476825897	0.046381437
1	17	5	2	4	0.522402355	0.955729999	0.433327644	-115.1820996	-18.62209963	0.477597645	0.044834727
1	17	15	2	4	0.522294973	0.950905302	0.42861033	-7.362536023	26.53746398	0.477705027	0.044619533
4	8	2	6	2	0.522186894	0.951886792	0.429699898	55.16986414	150.3698641	0.477813106	0.044402947
5	15	4	4	8	0.522069624	0.951854012	0.429784388	-163.4690408	-5.649040758	0.477930376	0.044167946
5	2	3	4	10	0.521860726	0.950766919	0.428906194	-17.4685879	174.5914121	0.478139274	0.043749342
2	2	7	8	12	0.521796024	0.950421584	0.42862556	22.99973652	1100.119737	0.478203976	0.043619692
2	2	6	6	13	0.521598981	0.952804383	0.431205402	126.5347056	801.7347056	0.478401019	0.043224863
3	2	5	8	6	0.521487033	0.951321149	0.429834116	571.9051873	1061.505187	0.478512967	0.043000549
1	6	2	11	8	0.521456096	0.950281629	0.428825533	-2232.055908	-503.8359078	0.478543904	0.042938561
3	4	3	6	6	0.521261459	0.950049409	0.42878795	547.7873199	954.2873199	0.478738541	0.042548576
3	2	4	12	6	0.521058009	0.952196972	0.431138963	1197.667904	1816.727904	0.478941991	0.042140945
3	4	10	12	9	0.521025415	0.950223335	0.429197919	2444.130688	4227.450688	0.478974585	0.042075643
5	2	2	4	12	0.520776017	0.950988912	0.430212895	-23.79930836	179.8806916	0.479223983	0.041575973
1	16	2	2	10	0.520730333	0.95396714	0.433236808	-518.0891972	-201.8891972	0.479269667	0.041484446
2	7	2	4	11	0.520711244	0.952143539	0.431432295	-841.7395718	-249.7195718	0.479288756	0.041446204
3	2	10	13	9	0.520674176	0.954243896	0.43356972	2641.46373	4685.30373	0.479325824	0.041371941
3	5	10	11	9	0.520596327	0.95009162	0.429495293	2165.494599	3828.034599	0.479403673	0.041215977
1	12	10	3	8	0.520564707	0.952028218	0.431463511	57.21959654	416.2195965	0.479435293	0.041152629
1	2	2	10	8	0.520511653	0.95114508	0.430633427	-2073.78485	-621.4248497	0.479488347	0.041046342
4	6	4	9	15	0.520467256	0.950587862	0.430120606	1644.592153	3366.572153	0.479532744	0.040957398
2	3	4	12	2	0.520274461	0.95487009	0.434595628	-337.0349115	-59.11491149	0.479725539	0.040571169
2	6	3	12	3	0.520089771	0.950131765	0.430041994	181.71669	734.19669	0.479910229	0.040201185
2	2	8	6	4	0.519952828	0.951741276	0.431788448	31.86949362	258.0694936	0.480047172	0.039926859
3	2	8	13	9	0.519935809	0.950578582	0.430642774	2625.505187	4470.205187	0.480064191	0.039892766
3	4	2	7	6	0.519793445	0.951190187	0.431396742	757.832853	1280.132853	0.480206555	0.039607589
3	2	2	10	9	0.519669363	0.950053024	0.430383661	2307.62429	4156.90429	0.480330637	0.039359037
3	2	9	16	9	0.519332595	0.950437545	0.431104949	3714.892046	5944.392046	0.480667405	0.038684476
2	6	2	6	14	0.519140031	0.954850939	0.435710907	-1629.264883	-393.2648827	0.480859969	0.038298777
3	2	12	5	6	0.519116432	0.9508349	0.431718468	396.3409304	742.1409304	0.480883568	0.038251509
4	6	2	9	16	0.519058925	0.951489178	0.432430253	1400.264265	3411.464265	0.480941075	0.038136327
1	16	3	3	8	0.519033956	0.950493525	0.431459568	-776.0059284	-308.8059284	0.480966044	0.038086318
4	8	14	6	4	0.518920191	0.950159192	0.431239001	182.7289255	406.4089255	0.481079809	0.037858458
2	2	4	6	14	0.518177895	0.951902205	0.433724311	105.9600823	929.8600823	0.481822105	0.03637182
2	9	2	8	2	0.517924613	0.951000367	0.433075754	83.37979415	325.2997942	0.482075387	0.035864595
5	2	2	16	6	0.517920983	0.953612262	0.435691278	-260.0669411	470.9330589	0.482079017	0.035857326
1	5	3	5	4	0.517541584	0.951442681	0.433901097	-108.4699218	69.73007822	0.482458416	0.035097573
5	8	3	4	10	0.517241846	0.952072582	0.434830737	-153.3808399	45.51916015	0.482758154	0.03449737
1	8	2	11	10	0.51716795	0.951745251	0.434577301	-3733.069609	-1334.749609	0.48283205	0.034349403
1	2	5	2	14	0.516602856	0.952888731	0.436285875	-48.30991354	387.9500865	0.483397144	0.033217924
1	2	3	6	16	0.516293827	0.951606248	0.435312421	-996.1204035	1008.479597	0.483706173	0.032599197
1	10	9	9	10	0.516201217	0.950535731	0.434334514	448.6827089	2359.982709	0.483798783	0.032413781
1	10	9	9	6	0.516049712	0.950212358	0.434162645	217.248168	1594.848168	0.483950288	0.032110456
5	4	3	14	16	0.516005659	0.951398266	0.435392607	34.84182791	1763.841828	0.483994341	0.032022258
5	2	2	6	6	0.515281329	0.956676135	0.441394806	-63.72717991	116.3928201	0.484718671	0.03057218
4	8	14	6	3	0.515246912	0.957674148	0.442427236	108.1644463	283.1244463	0.484753088	0.030503281
1	3	11	3	4	0.515178857	0.950503813	0.435324956	17.42634829	138.0263483	0.484821143	0.030367046
1	2	3	5	16	0.515002908	0.951012782	0.436009875	-957.4140963	874.0659037	0.484997092	0.030014825
1	9	4	2	14	0.514623062	0.951281707	0.436658645	174.6733059	816.4333059	0.485376938	0.029254466
2	12	8	6	4	0.514610657	0.951082869	0.436472212	-443.7374393	-25.77743928	0.485389343	0.029229635
4	7	11	6	3	0.514418077	0.950674886	0.436256808	125.1557184	272.9957184	0.485581923	0.028844152
4	4	4	9	3	0.514364421	0.951967388	0.437602967	135.6827089	567.6827089	0.485635579	0.02873675
5	2	8	16	4	0.514301449	0.950569025	0.436267576	-173.8504899	90.62951009	0.485698551	0.028610701
1	2	8	6	6	0.514142182	0.950767215	0.436625034	65.41983532	684.9398353	0.485857818	0.028291909
2	9	2	8	4	0.514056185	0.950347387	0.436291202	317.0564347	907.0164347	0.485943815	0.02811978
2	2	5	6	14	0.513720198	0.951677958	0.437957759	118.5463977	869.7463977	0.486279802	0.027447287
3	17	7	2	6	0.513564704	0.951497482	0.437932777	94.98503911	190.9250391	0.486435296	0.027136068
3	2	5	16	6	0.513526947	0.954583851	0.441056904	1443.983639	2253.363639	0.486473053	0.027060497
1	2	8	14	8	0.513335036	0.954079213	0.440744177	865.2254426	3993.005443	0.486664964	0.026676399
4	9	9	9	3	0.51320202	0.950035373	0.436833353	672.4616879	1064.141688	0.48679798	0.026410178
2	8	4	6	9	0.513171815	0.950454839	0.437283025	102.7371758	1022.737176	0.486828185	0.026349726
1	2	10	2	4	0.513157727	0.953422057	0.44026433	1.771255661	74.83125566	0.486842273	0.02632153
5	11	3	6	8	0.512263141	0.952150688	0.439887547	40.62848086	620.9484809	0.487736859	0.024531202
4	5	4	6	6	0.512069462	0.951933863	0.439864401	767.0330506	1124.873051	0.487930538	0.024143614
5	7	4	8	14	0.512058818	0.950431193	0.438372376	133.0032277	1143.623228	0.487941182	0.024122313
1	12	15	6	4	0.512051772	0.950644541	0.438592769	-298.5318238	33.0081762	0.487948228	0.024108213
1	5	2	7	12	0.511825445	0.951353068	0.439527622	-1637.598189	-76.31818855	0.488174555	0.023655302
1	2	9	10	4	0.511616388	0.951550449	0.439934061	102.2066282	684.5066282	0.488383612	0.023236957
2	7	2	4	16	0.511427727	0.955462338	0.44403461	-950.2967806	-252.3767806	0.488572273	0.022859435
2	5	2	4	4	0.51134786	0.950044152	0.438696292	-153.3870235	-3.147023466	0.48865214	0.022699618
2	2	3	14	3	0.511333679	0.955621265	0.444287586	-657.2167312	-41.13673117	0.488666321	0.022671241
1	2	2	9	8	0.511331428	0.951812572	0.440481144	-2000.29366	-465.4936599	0.488668572	0.022666737
1	2	8	15	10	0.511171516	0.95310724	0.441935724	1366.530078	5208.870078	0.488828484	0.022346751
4	5	4	6	5	0.510949229	0.951696451	0.440747223	572.0877645	899.1677645	0.489050771	0.021901959
1	2	2	6	16	0.510864303	0.953413864	0.44254956	-1704.952285	411.9677151	0.489135697	0.021732027
5	15	2	4	12	0.510557628	0.958316102	0.447758475	-212.8955126	23.30448744	0.489442372	0.021118394
1	7	4	5	6	0.510500881	0.954291111	0.443790229	-677.6650473	-124.7050473	0.489499119	0.021004851
3	2	5	10	6	0.510488252	0.951053595	0.440565344	879.1293948	1438.329395	0.489511748	0.020979581
1	4	9	5	4	0.510261571	0.95164012	0.441378549	29.09365994	283.7936599	0.489738429	0.020526025
3	7	9	2	9	0.510236326	0.950974223	0.440737897	195.7086867	408.2286867	0.489763674	0.020475512
3	11	11	8	6	0.510104428	0.950670429	0.440566001	633.8298394	1130.949839	0.489895572	0.020211608
2	6	2	6	16	0.509992485	0.950508132	0.440515647	-1780.224455	-437.8244545	0.490007515	0.019987631
3	2	2	15	6	0.50979913	0.950150291	0.440351161	1708.250605	2875.850605	0.49020087	0.01960077
2	3	3	8	2	0.509547878	0.952837721	0.443289842	-277.5590943	-57.11909428	0.490452122	0.019098079
3	12	6	2	6	0.509491422	0.953914429	0.444423006	61.81814739	152.7781474	0.490508578	0.018985126
3	7	6	2	12	0.509275594	0.950823481	0.441547887	182.8490737	475.7290737	0.490724406	0.018553316
2	5	2	6	13	0.509177508	0.950274731	0.441097224	-1361.472046	-358.9120461	0.490822492	0.018357078
2	3	10	4	2	0.50907689	0.950120196	0.441043306	3.671881433	57.87188143	0.49092311	0.018155775
2	5	2	6	16	0.509017303	0.950010044	0.440992741	-1538.286933	-475.0869329	0.490982697	0.018036562
3	2	10	10	6	0.508972271	0.950364645	0.441392374	1009.648794	1756.528794	0.491027729	0.017946469
1	9	3	2	14	0.508789519	0.952866128	0.444076608	109.3122931	648.5122931	0.491210481	0.01758085
1	9	9	7	10	0.508698379	0.954360819	0.445662439	181.0646192	1661.624619	0.491301621	0.017398514
4	10	9	6	2	0.508664432	0.950535291	0.441870858	163.1150762	280.0750762	0.491335568	0.017330599
3	9	8	2	9	0.508618095	0.952032606	0.443414511	277.4365994	498.8365994	0.491381905	0.017237898
3	3	5	6	6	0.508426787	0.952048294	0.443621506	365.179119	725.019119	0.491573213	0.016855171
1	9	15	10	4	0.508419251	0.950886988	0.442467738	-548.6375463	88.64245368	0.491580749	0.016840093
1	2	2	9	16	0.508350819	0.950084571	0.441733752	-1315.792795	1301.107205	0.491649181	0.016703192
2	5	2	6	14	0.508303652	0.952832368	0.444528716	-1385.519654	-360.0796542	0.491696348	0.016608831
2	11	5	8	12	0.508251136	0.952592384	0.444341248	-1129.910762	-79.43076163	0.491748864	0.016503769
2	9	8	6	2	0.507668089	0.950683763	0.443015673	-0.911527378	138.3484726	0.492331911	0.015337381
3	11	7	4	6	0.507409617	0.954253413	0.446843797	206.4199094	520.9799094	0.492590383	0.014820318
2	11	9	8	3	0.507248726	0.952737611	0.445488885	-440.0479045	-17.64790449	0.492751274	0.014498468
1	6	15	12	4	0.507030936	0.951123645	0.444092709	-678.5204117	74.17958831	0.492969064	0.014062799
2	2	3	6	15	0.506826475	0.953044411	0.446217936	77.9399259	1025.459926	0.493173525	0.013653798
5	5	9	10	4	0.506787446	0.951745511	0.444958065	-82.78641416	72.97358584	0.493212554	0.013575727
3	2	7	2	6	0.506565429	0.950254949	0.44368952	85.47808975	177.5180897	0.493434571	0.013131613
1	15	2	4	12	0.506308046	0.952112004	0.445803958	-1653.577233	-658.7772334	0.493691954	0.012616761
5	4	9	12	10	0.506248894	0.950135598	0.443886705	-235.405352	389.394648	0.493751106	0.012498438
2	7	2	12	3	0.506156828	0.950034032	0.443877204	247.1966406	821.2766406	0.493843172	0.012314279
4	3	2	6	7	0.5061291	0.951284365	0.445155265	501.0317003	926.4317003	0.4938709	0.012258814
2	7	2	4	10	0.506042216	0.953039124	0.446996907	-813.7688761	-211.3688761	0.493957784	0.012085021
5	3	3	16	16	0.505998327	0.950711015	0.444712688	-57.43429395	1878.465706	0.494001673	0.01199723
4	6	4	12	2	0.505940192	0.950726997	0.444786805	12.74293948	289.9429395	0.494059808	0.011880943
3	2	5	5	6	0.505904941	0.954050254	0.448145313	284.0517744	638.5317744	0.494095059	0.011810432
3	9	12	2	6	0.505779784	0.950329939	0.444550155	74.04452861	172.1445286	0.494220216	0.011560082
3	3	2	14	6	0.50570116	0.952580298	0.446879138	1636.37212	2673.77212	0.49429884	0.011402814
2	5	2	6	4	0.505590432	0.951657514	0.446067082	-648.3602305	-163.8602305	0.494409568	0.01118133
1	13	9	5	6	0.505576593	0.950173979	0.444597386	96.97813092	690.2981309	0.494423407	0.011153648
4	7	7	6	2	0.505526855	0.951023484	0.445496629	10.46801153	132.8680115	0.494473145	0.01105416
2	6	2	6	3	0.505184952	0.950296855	0.445111903	-428.9210375	-80.62103746	0.494815048	0.010370276
1	2	11	3	6	0.505149528	0.952939207	0.447789679	40.83966241	268.5396624	0.494850472	0.01029942
2	9	2	4	10	0.50514535	0.951492913	0.446347563	173.8001811	761.0801811	0.49485465	0.010291063
1	5	4	9	4	0.504951281	0.953279356	0.448328075	-480.7207493	-67.62074928	0.495048719	0.009902886
2	4	7	4	3	0.504910479	0.952298043	0.447387564	-7.731527378	79.60847262	0.495089521	0.009821274
3	13	11	6	6	0.504805248	0.950303174	0.445497927	495.9146809	823.7746809	0.495194752	0.009610792
3	14	11	4	6	0.504805083	0.952650709	0.447845627	296.7201317	533.3201317	0.495194917	0.009610461
1	2	2	11	12	0.504238535	0.950458303	0.446219768	-3390.370029	-719.1700288	0.495761465	0.008477273
2	9	2	4	2	0.503955903	0.951397651	0.447441748	5.996813503	71.5168135	0.496044097	0.00791197
1	6	5	3	10	0.503953115	0.950137016	0.446183901	-192.1152408	200.4647592	0.496046885	0.007906395
4	3	7	9	2	0.503864403	0.951874664	0.448010261	305.144084	503.024084	0.496135597	0.00772896
2	8	2	6	12	0.503702452	0.95062631	0.446923858	128.5384932	1361.938493	0.496297548	0.00740504
3	10	6	5	6	0.503517828	0.951101695	0.447583867	269.697851	613.537851	0.496482172	0.007035772
3	2	8	12	9	0.503477341	0.951766341	0.448289001	2410.015274	4213.915274	0.496522659	0.006954794
4	5	5	6	4	0.503105049	0.951682904	0.448577855	476.768662	700.948662	0.496894951	0.006210177
3	8	6	3	12	0.503102357	0.951646859	0.448544502	610.2738246	1184.113825	0.496897643	0.006204793
3	8	2	4	6	0.503006201	0.953166486	0.450160285	468.1660848	749.4860848	0.496993799	0.006012474
3	2	5	4	6	0.502858601	0.954729518	0.451870916	225.9991354	520.8991354	0.497141399	0.005717265
2	3	3	8	3	0.502798302	0.953198818	0.450400516	-529.8191354	-103.3391354	0.497201698	0.005596662
3	2	5	17	6	0.502770103	0.951198594	0.448428491	1532.20858	2401.12858	0.497229897	0.005540264
1	9	3	2	12	0.502626547	0.95240551	0.449778962	-32.8325072	342.3474928	0.497373453	0.005253143
